title,company,location,description,salary_min,salary_max,contract_type,created,redirect_url,category,specialty
Assistant Chief Engineer,Fairmont Windsor Park,"Egham, Surrey","About us Fairmont Windsor Park is a beautiful, heartfelt retreat surrounded by 40 acres of English countryside that blends iconic heritage with modern elegance . Our five-star hotel includes 251 luxurious bedrooms and suites accompanied by 7 restaurants and bars offering an unrivalled dining experience . The spa and wellness facilities are inspired by nature and the hotel has s tate of the art conference facilities. A bit about what you will do Assistant Chief Engineers in our luxurious hotel t…",55006.15,55006.15,,2025-03-05T19:47:50Z,https://www.adzuna.co.uk/jobs/land/ad/5077720161?se=PvjpFTIe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=3F6C55AD7BBE56A236ED9DDECCE9185E81A82F57,Hospitality & Catering Jobs,chief
EA to Chief People Officer,Larbey Evans Ltd,"London, UK","EA to Chief People Officer International Law Firm in London is seeking a highly organised and efficient EA to Chief People Officer (CPO) on a 14-month fixed-term contract. Salary to £60,000 14-month fixed-term contract Hybrid working (3 days office / 2 days remote) Employee benefits include 25 days annual leave and long service accrual, access to corporate gym membership rates & other lifestyle and family friendly benefits In this role, you will provide high-level administrative and technical s…",72137.12,72137.12,contract,2025-04-04T09:29:42Z,https://www.adzuna.co.uk/jobs/land/ad/5128818308?se=PvjpFTIe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=DB1261E36B3208180D09000FE30D6D51C6871747,HR & Recruitment Jobs,chief
Chief Standards Officer,GENERAL PHARMACEUTICAL COUNCIL,"London, UK","“Drive innovation and inclusion at the heart of pharmacy regulation” Chief Standards Officer 9 to 12-month Fixed Term Contract / Secondment Interview date: 15 May 2025 The General Pharmaceutical Council (GPhC) is the regulator for pharmacists, pharmacy technicians and registered pharmacies in Great Britain. With pharmacies operating at the heart of their communities, and pharmacy professionals in all sectors playing a much greater role in providing care to patients and the public, the GPhC’s jo…",54686.61,54686.61,permanent,2025-04-18T11:24:12Z,https://www.adzuna.co.uk/jobs/details/5151458359?utm_medium=api&utm_source=e1ad5111,Healthcare & Nursing Jobs,chief
Clerk (Chief Executive),THE CARPENTERS COMPANY,"Liverpool Street, Central London","Clerk (Chief Executive) Location: The City, London Salary: Six figures plus generous package Chief Executive/Clerk of the Worshipful Company of Carpenters A rare and exciting opportunity to work as Clerk to one of the City’s oldest and most prestigious livery companies - the Carpenters’ Company ( www.carpentersco.com ). Dating back to the 13th Century with its own Hall and offices in Throgmorton Avenue, it is rightly proud of its rich heritage of supporting the craft of carpentry and building s…",42332.52,42332.52,permanent,2025-04-03T05:12:15Z,https://www.adzuna.co.uk/jobs/details/5125780410?utm_medium=api&utm_source=e1ad5111,Admin Jobs,chief
Chief Operating Officer,Kidney Research UK,"Cambridgeshire, Eastern England","Kidney Research UK is the UK’s leading charity dedicated to funding research into the prevention, treatment, and management of kidney disease. For over 60 years, we have been driving groundbreaking research to change lives. However, with kidney disease on the rise—linked to increasing rates of diabetes, cardiovascular disease, and obesity—our work has never been more vital. As we embark on our next phase of development, we are looking for a Chief Operating Officer (COO)—a strategic and ambitiou…",105000,105000,permanent,2025-04-20T11:20:45Z,https://www.adzuna.co.uk/jobs/details/5154346007?utm_medium=api&utm_source=e1ad5111,Admin Jobs,chief
Chief Executive Officer,CILEX,"London, UK","Location: Hybrid with regular travel Salary: Competitive - available on application Job Type: Full time Contract Type: Permanent At CILEX, we have a proud history of bringing real diversity into the legal profession and we are ambitious to do even more for a new legal profession. With over 17,000 members, we are the professional body for CILEX Lawyers, paralegals and other allied professionals in England and Wales. Operating in the public interest, we're transforming the legal sector by broaden…",45851.79,45851.79,permanent,2025-04-16T03:17:16Z,https://www.adzuna.co.uk/jobs/details/5146756426?utm_medium=api&utm_source=e1ad5111,Legal Jobs,chief
Chief Executive Officer,Colleges Scotland,"Stirling, County Stirling","Are you a visionary leader with a passion for education and a drive to make a lasting impact? We are seeking an exceptional Chief Executive Officer (CEO) to lead Colleges Scotland, ensuring the organisation is a powerful and influential voice for the college sector. About Us At Colleges Scotland, our mission is simple yet vital: to promote the advancement of college education for the public benefit. As the trusted advocate for colleges, we work closely with key stakeholders to influence policy,…",96567,96567,permanent,2025-04-18T11:18:42Z,https://www.adzuna.co.uk/jobs/details/5151456787?utm_medium=api&utm_source=e1ad5111,Teaching Jobs,chief
Chief Scientific Adviser,The Department for Education,UK,"The Department for Education (DfE) oversees children’s services and education in England, from early years to higher education, apprenticeships, and skills. Leading the Government’s Opportunity Mission, we work with key partners to create opportunities for learners to thrive today and succeed tomorrow, strengthening society, driving the economy, and enabling equality. This is an exciting opportunity to join DfE as Chief Scientific Adviser (CSA), providing independent, evidence-based advice to M…",120000,120000,permanent,2025-04-09T10:14:57Z,https://www.adzuna.co.uk/jobs/details/5137002421?utm_medium=api&utm_source=e1ad5111,Teaching Jobs,chief
Chief Executive Officer,Anne Frank Trust,"London, UK","The Anne Frank Trust is an education charity that empowers young people aged 9 to 15 to recognise and challenge all forms of prejudice through learning about Anne Frank, antisemitism and the Holocaust. Our mission is to educate, empower, and inspire young people and communities to build a more inclusive and compassionate society, free from all forms of prejudice. The support we have received, including Her Majesty the Queen recently becoming our Royal Patron, reflects the importance and relevan…",90000,90000,permanent,2025-04-18T05:15:47Z,https://www.adzuna.co.uk/jobs/details/5151038886?utm_medium=api&utm_source=e1ad5111,Creative & Design Jobs,chief
Chief Executive Officer,CAB Pembrokeshire,"Pembrokeshire, Wales","Location: Pembroke Dock and Haverfordwest, Pembrokeshire with home working and travel as required. Hours: 37 hrs per week Relocation costs: up to £5,000 Hybrid working home and office working as required Organisation size: currently 25 paid staff and 9 volunteers Do you enjoy helping people? Do you want to be part of a service that makes an impact on people’s lives? Citizens Advice Pembrokeshire (CAP) are seeking a new Chief Executive Officer to lead the charity into the future following the re…",45000,50000,permanent,2025-04-16T03:12:54Z,https://www.adzuna.co.uk/jobs/details/5146750639?utm_medium=api&utm_source=e1ad5111,Social work Jobs,chief
Chief Operating Officer,FRANCIS HOLLAND SCHOOLS TRUST,"Victoria, South West London","The Francis Holland Schools Trust (FHST) is an educational charity which manages three prestigious and highly sought-after independent day schools for girls in London. Educating around 1,500 girls, the Schools provide an exceptional education combining academic excellence with an extensive co-curricular offering and first-class pastoral support. Established in 1878, the Trust provides financial stability through the shared operations department and shared Board of Governors, known as The Counci…",88872.71,88872.71,permanent,2025-04-01T02:25:14Z,https://www.adzuna.co.uk/jobs/details/5120617755?utm_medium=api&utm_source=e1ad5111,Accounting & Finance Jobs,chief
Chief Executive Officer,Greater Manchester Immigration Aid Unit,"Manchester, Greater Manchester","Are you passionate about empowering people to overcome exclusion, isolation, destitution and poverty? Greater Manchester Immigration Aid Unit (GMIAU) is an award-winning charity based in Manchester providing legal immigration advice, representation and support to people seeking asylum, refugees, children and vulnerable adults across the North West. We have a strong reputation regionally and nationally for the high-quality legal representation, support and hope we provide to people experiencing …",0,75000,permanent,2025-04-08T08:47:41Z,https://www.adzuna.co.uk/jobs/details/5135211593?utm_medium=api&utm_source=e1ad5111,Accounting & Finance Jobs,chief
Chief Operating Officer,London Wildlife Trust,"London, UK","Location: Head office in Victoria typically 1-2 days per week, remaining working from home Flexible working: this role is based in Victoria with typical working hours of 9-5pm. Hybrid working is available in this position. Flexible working requests are available from day one. We would also consider applications from part time applicants working 4-4.5 days per week. Salary: £80,000 We also offer: 25 days annual leave (plus bank holidays) and a discretionary Christmas closure Benefits platform wi…",80000,80000,permanent,2025-04-10T10:59:35Z,https://www.adzuna.co.uk/jobs/details/5138546890?utm_medium=api&utm_source=e1ad5111,Accounting & Finance Jobs,chief
Mayor’s Chief of Staff,Penna Executive Search,"Merseyside, North West England","Mayor’s Chief of Staff Liverpool City Region Combined Authority Up to £113k p.a. We’re looking for an exceptional individual to become the Chief of Staff to the Mayor of the Liverpool City Region. The Chief of Staff will serve as a trusted adviser to the Mayor, playing a critical role in supporting the work and vision of the Mayor, collaborating within and outside the Combined Authority, ensuring the effective running of the Mayor’s office. You will report directly to the Chief Executive and wo…",63449.74,63449.74,,2025-04-17T18:05:46Z,https://www.adzuna.co.uk/jobs/details/5149901599?utm_medium=api&utm_source=e1ad5111,Accounting & Finance Jobs,chief
Assistant Chief Engineer,Park Plaza County Hall,"Farringdon, Central London","At Park Plaza, authenticity is at the heart of everything we do. Whether it is a quick repair or planned maintenance, being an Assistant Chief Engineer is more than just doing maintenance and audits, it is also about creating a memorable guest experience for our guests through our beautifully maintained hotels. Park Plaza County Hall Hotel, comprises of 399 guest rooms, 7 meeting rooms, Atrio Restaurant and Bar and sets the tone for an enhanced business trip, family getaway or couples retreat i…",51897.66,51897.66,,2025-04-09T11:06:05Z,https://www.adzuna.co.uk/jobs/details/5137020290?utm_medium=api&utm_source=e1ad5111,Hospitality & Catering Jobs,chief
Chief Executive Officer,Royal Society of Medicine,"London, UK","We live in a fast-changing world where the work of medical colleagues is critical. The Royal Society of Medicine (RSM) is a charity and membership organisation with enviable convening power, bringing together leading healthcare professionals, researchers, innovators, and patients to shape future thinking across a wide array of issues. The RSM is embarking on an exciting new stage as it moves beyond our strategy for 2021 to 2026. The focus now is to enable the development of the education progra…",69856.98,69856.98,,2025-04-12T11:24:12Z,https://www.adzuna.co.uk/jobs/details/5141947437?utm_medium=api&utm_source=e1ad5111,Healthcare & Nursing Jobs,chief
Chief Host/Hostess,Paragon Talent,"Woolverton, Bath",Chief Host/Hostess Needed for a luxury Brasserie in Bath Our amazing client is in search of an experienced Chief Host/Hostess to lead their Restaurant reception team of 4. This property is an extremely busy outlet catering for up to 120 covers per service. You would be in charge of welcoming all guests and large bookings. This venue is very much focused on luxury lifestyle so requires an operator who can lead from the line as a true people leader and create memorable dining experiences consiste…,40348.65,40348.65,,2025-04-01T02:30:14Z,https://www.adzuna.co.uk/jobs/details/5120620724?utm_medium=api&utm_source=e1ad5111,Hospitality & Catering Jobs,chief
Chief Finance Officer,Satis Education Ltd,"Lancashire, North West England","Chief Finance Officer Salary Range: Grade 14, Scale Point 61 – 66 (£73,580 - £80,468) Contract/ Hours: Full Time, Full Year (37 hours per week, 52 weeks per year) Responsible to: Accounting Officer/Interim Chief Executive Officer Closing Date: 2 nd May (9am) Satis Education are delighted to be supporting our client Trust, who are looking for a qualified chartered accountant with energy, drive, and strategic awareness to play a leading role in developing and implementing the Trust’s growth. The …",54889.66,54889.66,,2025-04-17T18:05:34Z,https://www.adzuna.co.uk/jobs/details/5149901028?utm_medium=api&utm_source=e1ad5111,Accounting & Finance Jobs,chief
Clerk (Chief Executive),THE CARPENTERS COMPANY,"London, UK","Clerk (Chief Executive) Location: The City, London Salary: Six figures plus generous package Chief Executive/Clerk of the Worshipful Company of Carpenters A rare and exciting opportunity to work as Clerk to one of the City’s oldest and most prestigious livery companies - the Carpenters’ Company ( www.carpentersco.com ). Dating back to the 13th Century with its own Hall and offices in Throgmorton Avenue, it is rightly proud of its rich heritage of supporting the craft of carpentry and building s…",48071.33,48071.33,,2025-04-04T11:10:26Z,https://www.adzuna.co.uk/jobs/details/5128870545?utm_medium=api&utm_source=e1ad5111,Admin Jobs,chief
Chief Student Officer,Anderson Quigley,"Shropshire, West Midlands","Lead Transformation. Champion Belonging. Shape the Future. Harper Adams University is seeking an inspiring, future-focused Chief Student Officer to lead a transformational student experience. This is a landmark appointment – the first of its kind at our institution – and a rare opportunity to shape the full student journey at the UK’s leading specialist university for food production and technology, animal health and wellbeing, and sustainable living environments. Rooted in over 120 years of pr…",62983.72,62983.72,,2025-04-17T18:05:41Z,https://www.adzuna.co.uk/jobs/details/5149901358?utm_medium=api&utm_source=e1ad5111,Admin Jobs,chief
Chief Executive Officer,Youth Connect South West,"Somerset, South West England","We have the pleasure of partnering with Youth Connect South West , an independent non-profit charity dedicated to supporting young people in Bath, Northeast Somerset and parts of Dorset. They offer a wide range of opportunities for young people aged 11-25, both universal and targeted, to help them thrive. Their comprehensive support includes youth work, alternative education, personalised 1-1 assistance, and valuable career advice and guidance. They have multiple locations including the Bath Ci…",43582.76,43582.76,,2025-04-12T11:25:05Z,https://www.adzuna.co.uk/jobs/details/5141948166?utm_medium=api&utm_source=e1ad5111,Charity & Voluntary Jobs,chief
Chief Operating Officer,FRANCIS HOLLAND SCHOOLS TRUST,"London, UK","The Francis Holland Schools Trust (FHST) is an educational charity which manages three prestigious and highly sought-after independent day schools for girls in London. Educating around 1,500 girls, the Schools provide an exceptional education combining academic excellence with an extensive co-curricular offering and first-class pastoral support. Established in 1878, the Trust provides financial stability through the shared operations department and shared Board of Governors, known as The Counci…",88059.75,88059.75,,2025-04-02T10:55:51Z,https://www.adzuna.co.uk/jobs/details/5123852511?utm_medium=api&utm_source=e1ad5111,Accounting & Finance Jobs,chief
Assistant Chief Engineer,Radisson Blu Heathrow,"West Drayton, Retford","About us Radisson Blu Heathrow Hotel & Conference Centre, London is unique from the outset. Perfect for weekend stays, spa breaks and business travel, the hotel features 464 bedrooms and suites, two restaurants, 42 beautiful meeting rooms as well as a health club with state-of-the-art Technogym equipment, jacuzzi, sauna and steam room facilities. A bit about what you will do Assistant Chief Engineers in our stylish hotel take a proactive, hands-on approach, assisting in overseeing all aspects o…",43118.08,43118.08,,2025-04-04T22:48:15Z,https://www.adzuna.co.uk/jobs/details/5130060726?utm_medium=api&utm_source=e1ad5111,Hospitality & Catering Jobs,chief
Assistant Chief Engineer,Fairmont Windsor Park,"Englefield Green, Egham","About us Fairmont Windsor Park is a beautiful, heartfelt retreat surrounded by 40 acres of English countryside that blends iconic heritage with modern elegance . Our five-star hotel includes 251 luxurious bedrooms and suites accompanied by 7 restaurants and bars offering an unrivalled dining experience . The spa and wellness facilities are inspired by nature and the hotel has s tate of the art conference facilities. A bit about what you will do Assistant Chief Engineers in our luxurious hotel t…",52512.82,52512.82,,2025-03-06T00:44:54Z,https://www.adzuna.co.uk/jobs/details/5078250201?utm_medium=api&utm_source=e1ad5111,Hospitality & Catering Jobs,chief
Chief Hotel Engineer,Treehouse Manchester,"Rusholme, Manchester","Grow with us Life at Starwood Hotels is based on a simple idea: the world is beautiful, and we want to keep it that way. But we cant do it alone. Thats why collaboration and partnership are so important to us, especially when it comes to designing responsible, safe and secure buildings, grounds and physical plants. Were currently searching for a seriously responsible, highly focused Chief Hotel Engineer for our Treehouse Hotels Manchester to provide support and expertise to the engineering team…",53725.32,53725.32,,2025-04-04T22:47:47Z,https://www.adzuna.co.uk/jobs/details/5130056028?utm_medium=api&utm_source=e1ad5111,Maintenance Jobs,chief
Chief Information Security Officer,Sopra Steria,UK,"Are you a transformative leader with a passion for cybersecurity? We are on the lookout for a Chief Information Security Officer (CISO) to join our thriving technology outsourcing company. As our CISO, you will play a pivotal role in safeguarding our operations across the UK, providing strategic direction, support, and governance for all aspects of cyber operations. This is an exciting opportunity for a proactive and proven leader to collaborate closely with business units and managing director…",59829.62,59829.62,,2025-04-11T13:14:56Z,https://www.adzuna.co.uk/jobs/land/ad/5140451795?se=XtJ1FzIe8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=C7D4D65C4525274C52C65C77635354438A5EEC3F,IT Jobs,chief
Chief Executive Officer,The Olive Project,"Exeter, Devon","Job Description Chief Executive Officer (Voluntary) The Olive Project is a by and for charity based in Devon.Our aim to provide support to Black and Minoritised Victims and Survivors of Domestic Abuse and Sexual Violence, to enable them to live free from harm and abuse. We are looking for a dynamic, passionate and dedicated Chief Executive Officer to develop our work as a new charity.They will live our values of humanity, justice and accountability. Salary: £45k per annum pro rota Job length: P…",45000,45000,permanent,2025-04-03T21:35:01Z,https://www.adzuna.co.uk/jobs/details/5127864094?utm_medium=api&utm_source=e1ad5111,Charity & Voluntary Jobs,chief
Chief Financial and Operating Officer,PERIDOT PARTNERS,"West Sussex, South East England","Join us as our first Chief Financial and Operating Officer as we launch a new Trust, Horsham Learning Alliance. Location: Horsham About Horsham Learning Alliance Horsham Learning Alliance is a pioneering new multi-academy trust dedicated to improving the lives of local young people through the power of education. Our vision is built on five key pillars: Local to Horsham – A commitment to serving the Horsham District, ensuring education is shaped by and for our community. Early Years to Post-16 …",95000,105000,permanent,2025-04-18T11:18:48Z,https://www.adzuna.co.uk/jobs/details/5151456795?utm_medium=api&utm_source=e1ad5111,Accounting & Finance Jobs,chief
Chief Commercial Officer / Chief Revenue Officer (Co-Founder) - TradePronto,TradePronto,UK,"About TradePronto TradePronto is on a mission to revolutionize the B2B food supply chain across Europe and MENA with deep-tech marketplace and connect suppliers, distributors, and retailers with efficiency, trust, and speed. Global food sector wastes $1.5T of food that can feed all starving population, and we want to contribute to fixing that. We have built an MVP and secured initial traction. Now, we are looking for a hands-on commercial leader to help us grow into a multi-billion-dollar busin…",0,90,permanent,2025-04-03T12:49:24Z,https://www.adzuna.co.uk/jobs/details/5126189772?utm_medium=api&utm_source=e1ad5111,Other/General Jobs,chief
Chief Software Engineer,EVera Recruitment,"Milton Keynes, Buckinghamshire","A producer of cutting-edge integrated electric motor and power electronics modules is currently looking to hire a Chief Software / Controls Development Engineer. The successful candidate will lead the development of embedded control algorithms and software architectures for advanced electric propulsion systems. The Chief Software / Controls Development Engineer will: Develop embedded control algorithms for traction and propulsion inverters using MATLAB/Simulink. Design, simulate, and validate m…",81657.38,81657.38,,2025-04-02T16:16:43Z,https://www.adzuna.co.uk/jobs/land/ad/5124367170?se=XtJ1FzIe8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=BBC6B37833CCB7CD039AF1E11BA22403B57CCCED,Engineering Jobs,chief
Chief Manufacturing Engineer,EVera Recruitment,"Milton Keynes, Buckinghamshire","We are currently looking for a Chief Manufacturing Engineer, for our client, a producer of cutting-edge integrated electric motor and power electronics modules for the automotive, aerospace, industrial machinery, robotics, and green technology sectors. The successful candidate will lead the development and optimization of advanced manufacturing processes for electric motor and electronic system production. The Chief Manufacturing Engineer will: Implement automation, robotics, and PLC-based cont…",71648.48,71648.48,,2025-04-02T16:16:44Z,https://www.adzuna.co.uk/jobs/land/ad/5124367227?se=XtJ1FzIe8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=0442B60A8AB9E92123A98C43BACC2FA69C579D22,Engineering Jobs,chief
Chief Engineer - Tug,Navis Consulting,"Eastern England, UK","Chief Engineer (Tug) - UK - Permanent Navis Consulting are recruiting on behalf of our reputable client who are looking for a Chief Engineer to join their team on a permanent basis. Responsibilities: Carrying out operational services to ships in a safe and responsible manner. Responsibility for the safe operation of the vessels and engines, generators and associated machinery and equipment. Ensure that all machinery (deck and engine) is maintained to operational standards at all times. Carry ou…",50733.46,50733.46,permanent,2025-04-02T16:17:36Z,https://www.adzuna.co.uk/jobs/land/ad/5124370760?se=XtJ1FzIe8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=D8EDC7E0AEDF4396417D7585625B7D478001B9A3,Engineering Jobs,chief
Chief Technology Officer,Kareera,"London, UK","Chief Technology Officer (CTO) - London – Hybrid We’re looking for a strategic CTO to lead the evolution of a SaaS platform. This is a high-impact role where you’ll integrate two code bases, modernise the technology stack, and build scalable solutions to support future growth. You’ll have the opportunity to shape technical strategy, optimise systems, and lead a talented engineering team in a fast-moving, high-growth environment. What You’ll Do Technology Strategy: Define and execute a roadmap f…",90588.41,90588.41,,2025-04-02T16:16:29Z,https://www.adzuna.co.uk/jobs/land/ad/5124366316?se=XtJ1FzIe8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=EEE41B17A384D9C139A03815EEF1CDFD90393955,IT Jobs,chief
Chief Hotel Engineer,Treehouse Hotels,"Manchester, Greater Manchester","Grow with us Life at Starwood Hotels is based on a simple idea: the world is beautiful, and we want to keep it that way. But we can’t do it alone. That’s why collaboration and partnership are so important to us, especially when it comes to designing responsible, safe and secure buildings, grounds and physical plants. We’re currently searching for a seriously responsible, highly focused Chief Hotel Engineer for our Treehouse Hotels Manchester to provide support and expertise to the engineering t…",47642.87,47642.87,,2025-04-05T07:37:31Z,https://www.adzuna.co.uk/jobs/land/ad/5130857475?se=XtJ1FzIe8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=E277AE9FB8411A786C8057FE17CC032DCF915BB1,Maintenance Jobs,chief
Chief Project Engineer,Scantec Recruitment,"Manchester, Greater Manchester","Job Title: Grid Technical & Commercial Design Manager Location: Manchester (Flexible Working Available) Job Type: Contract Industry: Energy, Infrastructure, Utilities We are recruiting on behalf of our client for a Grid Technical & Commercial Design Manager to play a pivotal role in supporting bids within their Client's framework and ensuring technical assurance during the detailed design phase of projects. This is a challenging yet rewarding position that requires strong grid technical and com…",71770.35,71770.35,contract,2025-04-03T07:04:27Z,https://www.adzuna.co.uk/jobs/land/ad/5125965011?se=XtJ1FzIe8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=6B675114AF227902584E6AA010E83B0514D37E3C,Engineering Jobs,chief
Executive Assistant / Chief Administrative Officer,Cole Khan Solicitors LLP,"London, UK","Executive Assistant / Chief Administrative Officer Location: London (principally office based, with some flexibility for working remotely) Salary: competitive (depending on experience) plus benefits Summary: We are seeking an experienced and exceptional Executive Assistant/Chief Administrative Officer to provide high-level support to the two Founding Partners, who both oversee the management of the firm and are leading figures in employment law. This role is central to the firm’s operations and…",50276.14,50276.14,,2025-04-01T06:18:45Z,https://www.adzuna.co.uk/jobs/land/ad/5120812245?se=XtJ1FzIe8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=A361B710CC6CF32A3FEEEE03476DD189E0948E4C,Legal Jobs,chief
Chief Officer Town Clerk,Ad Warrior,"The Vale of Glamorgan, Wales","Chief Officer (Town Clerk) Location: Barry Salary: Scale LC4 (Points 50-54 £62,377 to £70,065 per annum) (Pay award pending from 1 st April) Hours: Full Time (37 Hours Per Week) The Town Council is committed to serving the people of the town, by providing essential facilities and fostering community development and well-being for the residents. They are the largest Town Council in Wales, made of up 22 elected members, and served by 30 members of staff. The Council provides cemetery services, ma…",62377,70065,permanent,2025-04-09T10:14:56Z,https://www.adzuna.co.uk/jobs/details/5137002382?utm_medium=api&utm_source=e1ad5111,Admin Jobs,chief
Chief Finance and Operations Officer,FEA,"Manchester, Greater Manchester","Our client, a key vocational education provider within the Bolton borough and a member of the University of Greater Manchester Group, is committed to offering a comprehensive 'cradle to PhD' educational pathway. Situated in the fourth largest district of Greater Manchester, the college boasts a proud industrial past and is now a vibrant, diverse community, balancing urban facilities with beautiful countryside. Our client is seeking an experienced Chief Finance and Operations Officer to join the…",65365.72,65365.72,permanent,2025-04-18T05:22:33Z,https://www.adzuna.co.uk/jobs/details/5151041122?utm_medium=api&utm_source=e1ad5111,Admin Jobs,chief
Chief Information Security Officer,FCDO Services,"Buckinghamshire, South East England","Chief Information Security Officer £58,123 plus £1,750 location allowance and excellent benefits, including Civil Service pension Full time Based at Hanslope Park near Milton Keynes, with the flexibility of hybrid working depending on business need Free shuttle bus available between central Milton Keynes and Hanslope Park An expert in information security and information risk management, this may be the most unique and important opportunity in your career to date. Not only will you assure data …",1750,58123,permanent,2025-04-08T14:04:46Z,https://www.adzuna.co.uk/jobs/details/5135445964?utm_medium=api&utm_source=e1ad5111,IT Jobs,chief
Principal and Chief Executive Officer,FEA,"Leicestershire, East Midlands","Our client, a college in the Midlands, is a thriving, transformational environment that puts the community at the heart of everything they do. They are proud of the values that drive their positive and ambitious culture: Respect, Inclusion, Sustainability, Equality and Excellence. The College provides access to expert teaching and learning, industry-standard facilities and an excellent network of support services, offering a wide range of qualifications and pathways to help students achieve the…",84239.98,84239.98,,2025-03-26T12:43:06Z,https://www.adzuna.co.uk/jobs/details/5112123521?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",chief
Chief Executive (Highland RFCA),HIGHLAND RESERVE FORCES & CADET ASSOCIATION,UK,"HIGHLAND RESERVE FORCES’ AND CADETS’ ASSOCIATION CHIEF EXECUTIVE Appointment Details . Job Title : Chief Executive (CE) Job Grade : Pay Band: Civil Service Grade 6/Grade B1 Department : Association HQ Reports to : HRFCA Chair and Board Job Purpose : Responsible for the leadership and efficient management of staff, business outputs and affairs of the Association. Job Location : Seathwood, 365 Perth Road, DUNDEE, DD2 1LX. Overview The Reserve Forces and Cadets Associations (RFCAs). Highland RFCA …",73540,73540,,2025-03-31T12:16:53Z,https://www.adzuna.co.uk/jobs/land/ad/5119752226?se=XtJ1FzIe8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=E04F3816851AD86349A9F5FC7E7FD39A4473E41F,Admin Jobs,chief
Chief Operations and Financial Officer (COFO),Heathland Whitefriars Federation,"London, UK","Join Us as Our New Chief Operations and Financial Officer Are you a strategic and dynamic leader with expertise in finance, operations, and multi-academy trust growth? Heathland Whitefriars Federation Multi-Academy Trust is looking for an exceptional Chief Financial and Operations Officer (COFO) to play a key role in driving the Trust forward as we develop. About the Role As COFO, you will: Lead all non-academic operations, including finance, estates, HR, IT, and governance. Ensure financial su…",3000,66972,permanent,2025-04-08T14:04:45Z,https://www.adzuna.co.uk/jobs/details/5135445951?utm_medium=api&utm_source=e1ad5111,Accounting & Finance Jobs,chief
Chief Executive Officer (Accounting Officer),University of Lincoln Academy Trust-1,"Norfolk, Eastern England","Chief Executive Officer (Accounting Officer) £120,000 - £140,000 (Full time/part time (minimum 3 days per week would be considered)) University of Lincolnshire Academy Trust is seeking an outstanding Chief Executive Officer. The Trust is committed to social mobility and providing the best educational experience for its young people. The University of Lincoln, the Trust’s Sponsors, are extremely supportive of that commitment and continually work with us to ensure that our ethos is maintained. Th…",120000,140000,permanent,2025-04-08T14:05:05Z,https://www.adzuna.co.uk/jobs/details/5135447291?utm_medium=api&utm_source=e1ad5111,Admin Jobs,chief
Chief of Asset Strategy and Major Works,Westminster City Council,"London, UK","Shape the Future of Housing in the Most Iconic City At Westminster City Council, we are transforming the way we deliver housing services – putting people, places, and partnerships at the heart of everything we do. This is an exciting opportunity to lead the development and delivery of an ambitious asset management and capital works programme, ensuring our housing stock is fit for now and the future. Westminster is unlike anywhere else. Our cityscape blends iconic landmarks with cutting-edge mod…",0,105000,permanent,2025-04-03T05:11:58Z,https://www.adzuna.co.uk/jobs/details/5125780170?utm_medium=api&utm_source=e1ad5111,Trade & Construction Jobs,chief
Chief Financial Officer (Maternity Cover),ODI Global,"London, UK","The Role As the ODI Global Chief Financial Officer in this one-year, fixed-term maternity cover contract, you will lead and be accountable for the financial management of ODI Global and its affiliate entities and for ODI Global’s programme management unit. You will lead the development and performance of financial and operational strategies that enable long-term financial sustainability and the efficient operations of the ODI Global Network and advise the Chief Executive and Board on these stra…",60417.68,60417.68,contract,2025-04-06T11:08:01Z,https://www.adzuna.co.uk/jobs/details/5132275757?utm_medium=api&utm_source=e1ad5111,Accounting & Finance Jobs,chief
"Chief Executive Officer, Barbican Centre",RUSSELL REYNOLDS ASSOCIATES,"London, UK","Lead the Cultural Renaissance: Become the Next CEO of the Barbican Centre The Barbican Centre, a jewel in London's cultural crown, is seeking a transformative leader to guide its evolution. This isn't just a leadership role; it's a chance to sculpt the future of arts and culture in a globally significant institution. If you're a visionary with a passion for creativity and a drive for impact, this is your moment. We're not just a multi-arts centre; we're a catalyst for creativity, a community co…",47764.15,47764.15,,2025-04-01T22:42:34Z,https://www.adzuna.co.uk/jobs/details/5122925181?utm_medium=api&utm_source=e1ad5111,Admin Jobs,chief
